id,imei,imsi,iccid
"+39 7068 31821350",240426877850260,222746630121927,47380569072662486872729
"+39 69 4300764",516835888418007,222625253912629,72654718052356376533160
"+39 1610 9573449",682301371519825,222135503888454,07184812592834668045914
"+39 14 61629697",744870449066304,222828255860906,96327095570410895093008
"+39 830 5311525",645370748013453,222296474142526,36655166754524380613008
"+39 9075 8942718",526097201999381,222054573766883,54834346179680490780749
"+39 5800 16354577",820849124394931,222983658890932,33651283918329200662749
"+39 4706 71676347",852962505701235,222162210940516,14750317741185384859637
"+39 715 7781446",870173380971269,222963490620761,07750561233181950052287
"+39 576 38204222",173933031611380,222729296062133,30978665618747999058337
"+39 06 9927464",741048880542728,222430069898798,86666747265982509487913
"+39 907 99473511",747098477764411,222202640832791,73815553683408420684366
"+39 514 7991798",763363840636665,222634495545430,39049885016999606721736
"+39 464 77246050",597117795495986,222676641113034,18507403536900379892508
"+39 671 67 03 8460",830902212974185,222050961506282,25721079607939244474396
"+39 222 77 58 1894",866448114385283,222184753806959,11254109452762372560703
"+39 830 5475975",845382530762914,222078633563559,26056512738977410846893
"+39 9088 8939757",045386260972344,222840946864212,17710238919258831708727
"+39 214 36293894",284150071292049,222735328720012,93167697580968744166201
"+39 627 49350045",052310542083811,222037017353119,33063053199362390658663
"+39 947 3056232",716040637203465,222008249833294,71317401492195527876082
"+39 1516 81785877",708444339160751,222203687954711,42623249247692114852915
"+39 7641 88825915",778880014954676,222647207380447,17141266837369950106681
"+39 7113 28263427",084674018934076,222192761542607,54623692842342271639763
"+39 048 7460729",867965856784372,222462773784847,63088069173773453726185
"+39 099 78 41 6558",951889874486256,222066280793866,25166586823823638706833
"+39 930 1715879",183805568745955,222009143542585,08127059932828414748826
"+39 01 09739232",134393453181420,222864569120332,14536389421864201548089
"+39 38 18601236",275578409071233,222141648569245,94784700000706549865436
"+39 1587 16624339",034398070652068,222792970489968,03507742439825536446107
"+39 424 47 45 8680",568750798049791,222709950630251,62664856193526225000663
"+39 0841 23282679",403310963890633,222204865446516,46963607290718388642833
"+39 0635 23114373",719988243208814,222762722856356,12963261932258885304407
"+39 062 9692148",270683419555004,222309170003817,12291371007459858894941
"+39 788 93 55 6032",348499280109229,222526539146641,85851089301770625480262
"+39 667 7387424",518401749059916,222274174297960,96628655395239412572693
"+39 78 44146896",273568951361464,222172552448471,37647880450440879818846
"+39 25 3467140",985811289006040,222631732890271,67255635168511152218929
"+39 928 75 24 4194",320737288207624,222726550156929,56479108683215133710205
"+39 125 8319598",028583016159959,222661504098964,54959681929639781929730
"+39 135 54547680",827697665624981,222724622039944,25398288827506497922067
"+39 6302 6170922",924535159353182,222086162226705,35567523616679853332186
"+39 619 03213495",681681897554021,222199626916653,66036820865853133434825
"+39 645 13 07 9368",122473821686187,222707728120961,16394430731350007730090
"+39 64 5469716",954776024171564,222647397754638,02694586319509225804450
"+39 487 68 03 3528",006715052687008,222068327459476,93042674881328597038310
"+39 3339 72824241",389724916827500,222308725710042,80423968932299438928434
"+39 12 62476123",189259679233085,222692660670554,06977576342358285084871
"+39 730 78559419",608287010782752,222018528398439,35392738828189938986435
"+39 3144 07441442",027451873109452,222739561316757,89157081245311149911612
"+39 69 47709540",240441053129199,222354696561679,47808094514328621191057
"+39 5946 5943688",884764522485442,222251356168035,71000163235650646562302
"+39 856 97 05 4340",252449010800724,222410014453469,72150746267882480604093
"+39 80 57979913",531366963370369,222549870351098,06979214887783282042837
"+39 554 22568065",830937492404099,222806483211191,35854666253112496052208
"+39 879 96 06 8532",828356902669536,222991498747579,98728431339183359718937
"+39 098 79031539",156883195416152,222620213187029,53859395433993567708464
"+39 1814 3249115",424558110643132,222921339314583,95047898155749442091440
"+39 74 2778673",504971180430210,222205673777035,74263938984910098134685
"+39 89 04705343",266303781846289,222972840187428,43161251892460427740726
"+39 8402 70984579",592450945828631,222380526215817,30252466419724981377851
"+39 97 8207443",019893688813127,222862384564159,87811205720360192073292
"+39 3300 57186336",535010222123724,222385259623427,78140386692248542657497
"+39 186 7224173",980906141221202,222940548671355,89082884550848718622316
"+39 51 70661990",414169113864386,222539136200915,26300693253297809313414
"+39 27 8224667",942907153169393,222956316429873,09281649334423255806867
"+39 9557 30307757",017790272300770,222234370292224,57717986023128547951208
"+39 4074 6718363",141485689594730,222363444474463,77758825350049491511650
"+39 6542 31391567",280268860261571,222487185692984,44612861917539191860958
"+39 301 40154888",706247981627726,222245694349901,29588413506845513900903
"+39 1430 7992988",683525850571472,222918638502283,03734266093521620821154
"+39 22 2800385",767065054938275,222992195522621,96076374659700315223938
"+39 57 5469446",395750636379185,222375670151152,77607994402514141325822
"+39 297 12119423",706426474795972,222979498293930,60656701916164999754378
"+39 835 2003313",144690407768105,222374073823698,78394877068200000433926
"+39 2900 4809410",411038343903889,222736505759700,00304574426589118477806
"+39 6036 58913736",654690508957484,222979358057319,26820607578293209142601
"+39 4007 11304556",491261993335144,222478407358761,88942946163443988817990
"+39 828 16 69 2056",516416430706825,222115127268333,58817750691804681104139
"+39 3371 4247245",488365515652806,222175861457786,81749011132670501958023
"+39 7538 8907745",617848392239973,222257416149146,53505772841060162897656
"+39 5523 2553932",616951587007253,222040092274677,29498141546954207416438
"+39 167 53785489",145076324199146,222092559816445,10360801372230502813428
"+39 91 51370241",622231941632688,222441410044339,40706857892178130120331
"+39 540 81546763",377471579887371,222462834488732,26776553548261310609054
"+39 29 31829391",329188498517074,222296243200776,54166017266102645798509
"+39 067 22678848",043654277324284,222633089994651,40632633187155575293227
"+39 099 66814722",695296100886765,222327607159969,47239979408729351305173
"+39 16 01168710",081814132926177,222891047065630,30874843892329686492544
"+39 209 10 41 8999",383564811653122,222534415267084,28624491380145398056425
"+39 131 05380835",804862482647774,222459626525638,00763618237641930317047
"+39 5398 88291163",370010298661910,222191503443499,77655940413047856976167
"+39 92 64542086",624016364097974,222343421101358,90421889635099136024364
"+39 433 08 41 6311",628157376528576,222438799141640,59643401032876240126635
"+39 08 8324544",677720893467303,222295447074951,11224592117837626736209
"+39 30 48149320",994846436069334,222516759066178,32661382172963764437840
"+39 0127 61795126",482566394779737,222086069438018,72384318218857229131125
"+39 6305 3410063",326108239505405,222785827255917,14160864980953720995620
"+39 368 69659344",178795335799368,222085718796634,17172940934474911331800
"+39 1044 2019095",007261614472307,222371173249414,06752319834596742516412
"+39 3614 2539079",347260363071640,222768122603724,13194845686222964069908
"+39 354 0283276",261881578565225,222338304190640,16315096026115418425906
"+39 668 36234120",313965042779880,222468747524097,03386211616042211586721
"+39 74 20136746",841456901564796,222693562031086,14703581893501351692212
"+39 828 1276431",656617854465158,222224256300055,12249203643936176908899
"+39 84 52587215",089766958628612,222622045415234,78209561578299982156800
"+39 3289 37048990",959352639673603,222051953006573,74162201587124182922619
"+39 558 6292314",081379968301168,222459127327567,55784928916458779567479
"+39 0582 1105723",155743116354919,222800836123924,27116063135017237243591
"+39 9074 29310060",424995896770855,222314883407651,38010553331729610136806
"+39 45 81159322",219841534658012,222254289239301,79247377534983225105064
"+39 29 7959072",472787512453201,222505236509567,06151419937023462920410
"+39 6654 90635600",101472957744732,222852987189557,22053909656152388862391
"+39 45 1839425",743077189669328,222475525787325,07607163992023325058907
"+39 06 19278355",416331563044988,222022032519945,87065638005580664410620
"+39 317 6828947",341792892601543,222466160390088,01710978293710949480236
"+39 342 1446449",352619129935756,222054004304801,42743502712067573108005
"+39 961 11945406",311883439265029,222737213731246,96266370651098270525769
"+39 148 48602346",499333645712376,222701274623113,27921774786081181407502
"+39 21 76499485",457741332643789,222374329426618,48320319648453896897159
"+39 5370 5170479",621200337224666,222611461532429,43267257623427414753745
"+39 03 8476299",987256988575291,222680251094836,93459240807577306474649
"+39 173 18 58 0209",466245971878663,222616941112359,18195004500653341603181
"+39 239 67 63 6294",051334910583393,222665754215607,42418207838634313693825
"+39 20 7094783",596833710632799,222272770880828,88514566505841980210927
"+39 233 85513893",514350435421787,222181779201765,43356722372883285630883
"+39 0595 2462740",921145937700515,222073560526506,59650725243786579545015
"+39 06 31100962",627212208831846,222983523858485,81314307902897825686551
"+39 63 34503104",955410303374132,222206039343375,93226157843274660812101
"+39 928 28441598",025757221946193,222308966074410,67409299841440287173665
"+39 908 83075748",848130370357346,222404611879325,03839733943537704143716
"+39 69 6887624",375314194796415,222192506012825,65394579094113933969774
"+39 892 09920286",210504181812493,222323528518870,49917012367202276134486
"+39 7665 7156868",368263980331391,222170532387021,63360092717301631550584
"+39 208 2935353",693501144981965,222517803079548,72985505718517787179235
"+39 7355 12986105",160131895046067,222669288780105,35214829249911715374822
"+39 447 8038846",240107617391225,222007993823721,66417083737398279648416
"+39 18 47722580",965977980193033,222440605746255,25068664679739338006366
"+39 569 09 93 7294",638475012721308,222306378403961,50012250110933112419164
"+39 382 53086716",577363303288877,222081905847188,98753489335227314066013
"+39 7879 94958326",573035825318507,222719091672997,33147944264296314316497
"+39 99 4888769",967745858850317,222973554506229,56349120858933387804316
"+39 4510 86877428",704334401794955,222393758507033,05181772377455883150257
"+39 696 87 13 8075",176707489873107,222013364461871,59189907841738599652792
"+39 957 22 82 6846",960135625612660,222247648130025,55071190641166561388704
"+39 108 0508366",604714267887830,222440723587190,52143829219100361891217
"+39 91 03616256",705266815188540,222140366337751,53721810949492507993683
"+39 87 13375901",182727834347187,222117857061179,99178689349935931442607
"+39 426 85351175",303419218455257,222558218804458,66306631044660661290521
"+39 63 1984104",298815020589653,222293361739473,00782900611046630523420
"+39 61 37993587",192380992887079,222146607055932,59335575712323393718018
"+39 59 2469426",711023442104784,222333923443753,38996138255411392531831
"+39 473 86916558",630997441584906,222491021885775,02776118776679600491592
"+39 562 28 58 8053",901612800998728,222517140603292,78849389088855931628234
"+39 9657 0000678",039047718599638,222475674554781,58706701091936418038884
"+39 899 21091829",015496031953360,222821211172742,12776827638253378526030
"+39 991 9431692",099174600062579,222276510756367,98767177256362933240770
"+39 765 4437824",122672242616513,222765437015290,60800715264683692073623
"+39 12 34819137",134772598939513,222110398055787,24708277559278647034921
"+39 4539 96553894",123387382462987,222579232945872,76956988156321079588812
