id,bank_office,phone_number
4686962114334869,3069.1623,"+39 4949 2924950"
4118853296788360,3069.9599,"+39 827 1416095"
4565090889143145,7601.1655,"+39 312 18 91 5929"
4942701666828807,2008.9470,"+39 69 2028102"
4214041157058445,3226.1604,"+39 861 77 89 9340"
4619694638477302,3069.9599,"+39 74 9883121"
4597076322959058,3032.1615,"+39 535 33 59 2418"
4541222948265168,5040.1603,"+39 59 5902548"
4119830287461560,1020.1681,"+39 9847 9675459"
4885301155091477,3226.1603,"+39 482 55265397"
4103565656217585,6230.9562,"+39 9404 7060141"
4208441645444389,5034.1614,"+39 015 68478626"
4683820367039770,3002.1631,"+39 64 77866174"
4206886024236925,5040.1610,"+39 806 71 95 2840"
4952383332307461,2008.1779,"+39 902 08 25 4164"
4245224386283264,1030.1661,"+39 1425 4876045"
4317721029966927,3069.9495,"+39 3269 55421143"
4075892017915648,1030.1663,"+39 13 5817476"
4596734437571439,5584.1771,"+39 839 1356300"
4814736793873826,5034.1603,"+39 63 0405196"
4716728781026656,3069.1631,"+39 263 8912896"
4727073587826455,2008.1616,"+39 376 79952346"
4586633881860623,6230.1672,"+39 176 55 44 7011"
4784246224361033,3069.9798,"+39 545 28412523"
4054981394005738,6230.1681,"+39 57 8080516"
4289462885051298,3069.9445,"+39 00 67376053"
4032017943310910,1030.1601,"+39 059 42416375"
4426777031233209,5048.1683,"+39 370 67 23 9850"
4953987865643446,7601.1652,"+39 5379 4501817"
4152290235696452,2002.1602,"+39 4582 3541679"
4953200715075037,3069.9508,"+39 444 55 30 1169"
4530501874894171,10632.1600,"+39 1551 20694172"
4870095133232495,5696.1623,"+39 2410 3124726"
4177570305464506,1030.1658,"+39 61 18840276"
4480029575950498,1020.1610,"+39 78 6162683"
4938677178751073,5696.1623,"+39 14 6436483"
4511938376170838,2002.1633,"+39 739 33979456"
4775615237710470,3032.1608,"+39 79 2719181"
4436019468609777,7601.1714,"+39 896 16 67 6627"
4696229346601814,5584.1744,"+39 71 5741260"
4876331535483517,5048.32460,"+39 1498 72941196"
4964300488472358,1020.1680,"+39 62 4069360"
4801338081563675,3226.1614,"+39 281 4222942"
4523564461146453,5164.1620,"+39 0565 22253404"
4843252830894515,5748.1601,"+39 21 3696086"
4682139019946626,6230.9798,"+39 107 9637536"
4134768142052870,3002.1793,"+39 77 94246850"
4446414630061148,7601.1666,"+39 2193 47074059"
4036274579405284,6070.1708,"+39 8007 9102167"
4884611365875548,5696.1634,"+39 22 8387651"
4465236486006885,3001.1631,"+39 861 65604988"
4926656230772404,2008.1646,"+39 96 32560038"
4803355319835319,3069.9504,"+39 677 3880762"
4007650212823683,3069.9589,"+39 784 4694600"
4800972813639840,1025.1610,"+39 5539 13780204"
4386172434736677,7601.1672,"+39 706 4925671"
4982228444817838,1025.1667,"+39 77 0849388"
4868322840142302,3104.1618,"+39 128 4097621"
4263891642083584,5387.1602,"+39 2327 98510589"
4738103833948568,3069.9752,"+39 50 00672306"
4139031980385190,3069.1617,"+39 2089 8735776"
4468608451894445,2002.1638,"+39 733 9974088"
4740002333723578,5034.1625,"+39 962 5037385"
4479834682776204,6230.1622,"+39 850 0037267"
4538341433344505,3069.9449,"+39 108 1122515"
4407112159650963,3104.1606,"+39 1273 8087240"
4791644554560094,3002.1622,"+39 24 89671649"
4157162203233011,7601.1609,"+39 7585 9634910"
4494923180360479,2008.1760,"+39 642 5271470"
4416078590411878,7601.1670,"+39 00 3152307"
4399759734595061,7601.1691,"+39 929 31 65 2895"
4527441610693980,2008.1673,"+39 855 2417853"
4651773087330862,6230.1799,"+39 36 0627802"
4070769630303110,7601.1719,"+39 508 50 34 4638"
4530926571257788,2002.1607,"+39 1702 8646395"
4773794512697611,3069.9490,"+39 057 83905851"
4023283720111407,2008.1631,"+39 91 0971207"
4653869034587840,2002.1621,"+39 1065 05327951"
4131169314471985,5040.1622,"+39 9802 5391913"
4397097922300362,7601.1711,"+39 95 74640788"
4018597400754930,5034.1633,"+39 9650 3395318"
4387754212553868,2002.1610,"+39 1741 47923454"
4686297624003120,7601.1729,"+39 125 8319598"
4873414229722482,1025.1612,"+39 131 20847214"
4622441119347959,6230.1608,"+39 370 06792806"
4998747051677849,7601.1657,"+39 12 76661644"
4088763200260693,3069.9559,"+39 99 62328035"
4485459481269631,7601.1663,"+39 037 40 69 8022"
4156100908911656,1025.1636,"+39 466 71915231"
4793926508031134,5048.1665,"+39 9293 70047545"
4605575700215918,5024.1602,"+39 07 6980316"
4034919672825638,1025.1665,"+39 763 21 80 3599"
4991851324678464,2008.1601,"+39 7377 34143105"
4490918816121570,3069.9555,"+39 76 34864260"
4133757788047295,5040.1612,"+39 6574 86246522"
4092744570568992,2002.1788,"+39 211 83 34 4194"
4184021328190703,7601.1690,"+39 382 0521501"
4935233475835848,1025.1670,"+39 3657 81452106"
4449700687351854,5164.1628,"+39 236 72461951"
4780065844085697,5040.1610,"+39 0803 11219564"
4413285873816730,7601.1668,"+39 56 85989326"
4448156420181564,3069.9582,"+39 4138 4203733"
4583005564862650,1030.1670,"+39 674 26 53 9707"
4284608099829904,5584.1654,"+39 000 03400352"
4685447348825305,3127.1601,"+39 0872 1599483"
4649683563290172,7601.1619,"+39 84 90573574"
4416791420097283,5728.1617,"+39 832 22658348"
4164038521817134,3069.9528,"+39 264 72 54 1207"
4791750798423757,7601.1696,"+39 16 2294176"
4239823548294321,2008.1600,"+39 050 81075387"
4782570012571640,1030.1650,"+39 3622 64678371"
4823431551545258,6320.1601,"+39 891 85181221"
4442391555661314,3069.9457,"+39 375 19 68 6618"
4448253700046144,2002.1638,"+39 03 6747197"
4584122065211946,2002.1661,"+39 255 52463409"
4474213959480813,3127.1628,"+39 32 2021095"
4821165653231597,5048.1666,"+39 761 0979232"
4803713109015858,3127.1601,"+39 72 1140369"
4633861250654201,1000.1600,"+39 2635 53726010"
4196175927162681,1025.1797,"+39 89 72991098"
4577092531445908,2008.1633,"+39 7728 0328297"
4670075050141087,5034.1615,"+39 5961 9469301"
4152681682442400,5584.1723,"+39 020 3523306"
4253111076267013,5034.1602,"+39 41 5301370"
4029097608414012,6230.1657,"+39 116 52 39 4989"
4918809756310089,3069.9492,"+39 8772 2519823"
4675219228977940,10633.1600,"+39 671 6511916"
4700169213825274,1030.1657,"+39 24 43595420"
4286922264785306,3069.9583,"+39 062 05 08 9549"
4810968702288531,5387.1609,"+39 28 38286435"
4524861487780789,3069.1792,"+39 8995 25615417"
4443346371192679,3069.9509,"+39 9520 17022500"
4878330682024452,1030.1606,"+39 5131 85891185"
4279212275251368,1025.1668,"+39 466 00786217"
4160142734252131,5000.1600,"+39 081 27 83 4725"
4143152416567153,2008.1611,"+39 83 95512058"
4288957910707658,1000.1601,"+39 7781 4876368"
4212069862020360,1030.1654,"+39 96 2706209"
4137920995026009,7601.1690,"+39 01 59156843"
4300273834094684,2008.1743,"+39 1293 3601210"
4600790680290022,2002.1654,"+39 99 4700248"
4946443857704820,2002.1622,"+39 21 9319304"
4749503433929842,2002.1635,"+39 0143 6702544"
4671339640547388,2008.1779,"+39 0342 10256978"
4572036026544902,3104.1606,"+39 38 3337744"
4310660314490556,3001.1698,"+39 74 3021434"
4188149931138870,5584.1777,"+39 4337 4700219"
4244989653287385,7601.1686,"+39 502 55242473"
4525604620316361,3069.9451,"+39 5735 5534119"
4299654499571566,3069.1638,"+39 181 14 54 6620"
4922042164410531,1030.1790,"+39 13 96452969"
4975801123297412,5040.1624,"+39 2579 7156110"
4664446520309646,5728.1659,"+39 10 9397310"
4151652104478752,3002.1610,"+39 03 1439562"
4351981572361507,7601.1624,"+39 902 84547258"
4479339453400513,2008.1760,"+39 917 7753698"
4614911732261944,5696.1637,"+39 791 5637677"
4751945897524996,6230.1655,"+39 6827 2026142"
4831516188834891,5034.1637,"+39 110 6374605"
4930611741018577,3069.9468,"+39 32 0954166"
4311442640980439,5034.1603,"+39 591 65 46 8895"
4218271576027327,5080.1601,"+39 3546 8796615"
4169091264202373,7601.1605,"+39 0081 35456461"
4337516458340024,5034.1601,"+39 8679 37410081"
4031045980754378,5034.1616,"+39 17 17788700"
4676666334641357,5164.1628,"+39 225 54 73 8571"
4485500082350310,5584.1772,"+39 0737 3483583"
4005491055244899,1030.1652,"+39 7094 85080979"
4726940585544812,3069.9543,"+39 77 2057948"
4446865721999969,2008.1613,"+39 039 82 86 2970"
4445216012276603,2008.1778,"+39 75 33580054"
4083643155950255,3001.1698,"+39 400 58051322"
4584039369163989,5040.1607,"+39 944 02408738"
4551663956753537,5034.1625,"+39 530 9949697"
4994273563022014,1030.1612,"+39 5028 01685676"
4236078371695622,7601.1698,"+39 30 03427414"
4336505991221768,3002.1702,"+39 060 20775721"
4946405306297979,5164.1611,"+39 02 43010534"
4307692636742195,3069.9541,"+39 3683 9095468"
4884386440583264,5034.1640,"+39 9733 07250190"
4865270408265648,2002.1788,"+39 05 17779845"
4473872015873211,1030.1650,"+39 8793 03201954"
4791704297535603,3069.9550,"+39 418 24136993"
4199525728445437,3069.9523,"+39 08 2140468"
4783164849643639,1030.1788,"+39 732 10 25 3014"
4935203511947386,5040.1605,"+39 22 3044066"
4454720105509992,3069.1758,"+39 1033 59928814"
4024581837510950,2008.1617,"+39 508 07 84 0414"
4423648289586148,3069.1738,"+39 45 93692146"
4784071075595343,3556.1615,"+39 2856 60427263"
4082825438375654,5040.1609,"+39 32 54718745"
4878615927126512,1025.1797,"+39 467 15 44 9667"
4172141177999907,5584.1642,"+39 73 31749062"
4833899340241967,7601.1692,"+39 124 04964878"
4288264777726016,5696.1637,"+39 628 89740059"
4177628726006122,3002.1615,"+39 0761 38013825"
4150000174740589,7601.1632,"+39 042 37 71 9715"
4570615020293228,2008.1775,"+39 501 1499424"
4553137949448636,6230.1682,"+39 6999 56096503"
4028663106438455,3069.1638,"+39 698 07 73 4762"
4038478949932327,5048.1669,"+39 3792 4320395"
4231533309883836,3002.1604,"+39 416 7900566"
4999446616639399,5040.1613,"+39 63 1287745"
4382910788086783,5040.1605,"+39 953 0074345"
4090839838419863,5040.1602,"+39 0589 2302712"
4643348309515862,7601.1624,"+39 77 5836843"
4659341972494540,1030.1668,"+39 325 4854060"
4237590331307337,7601.1693,"+39 95 5674105"
4335197917632764,5728.1608,"+39 268 94255722"
4341762364808431,3069.9490,"+39 84 94677444"
4264852154180241,5390.1602,"+39 2902 29870054"
4464485918470836,2002.1605,"+39 532 0981117"
4666273439398173,5040.1603,"+39 5746 4941723"
4034555126036875,5048.1658,"+39 9474 02953165"
4006125165292096,3069.1631,"+39 74 3021434"
4481722008277351,3002.1606,"+39 084 61775601"
4934228348663774,1030.1794,"+39 6487 47547912"
4526627734184242,7601.1615,"+39 2567 74391973"
4077306611044562,3069.1616,"+39 832 22658348"
4768700196875966,7601.1691,"+39 33 3749573"
4107021180187320,3002.1630,"+39 27 48439275"
4792143041931835,2008.1624,"+39 90 67524912"
4449437892701082,3069.1637,"+39 550 3214889"
4819239337461997,5584.1776,"+39 80 1686825"
4975753101833314,2008.1679,"+39 645 7768149"
4958822933125958,3069.1767,"+39 211 31 04 7216"
4591928458055968,3069.1757,"+39 9339 47181507"
4410683060634309,5034.1633,"+39 496 97 59 2722"
4886044402263379,5696.1628,"+39 094 4545410"
4792914838072458,10632.1600,"+39 830 90 62 1684"
4990611270453242,3069.9462,"+39 15 6842723"
4788760354244286,3069.1625,"+39 61 8698144"
4429004463981271,1020.1680,"+39 8375 53808610"
4573033807989173,1025.1638,"+39 366 1355013"
4396027838209309,3002.1635,"+39 3272 95186912"
4802540788905435,3494.1600,"+39 29 87189428"
4279182889563245,5048.1693,"+39 4497 1282712"
4396890058897032,10681.1600,"+39 697 28237255"
4575010012366049,3002.1627,"+39 815 39070518"
4723067989621559,5728.1607,"+39 487 04 14 2136"
4156702890630630,1025.1665,"+39 69 5854165"
4787077564984135,3268.1601,"+39 16 75150240"
4063407035679938,7601.1681,"+39 462 85 11 8443"
4452442923125776,3002.1796,"+39 8914 7502761"
4954463566329064,3069.9556,"+39 67 9181853"
4218890658711183,3069.1625,"+39 018 82232171"
4078869500485211,1030.1794,"+39 17 7544770"
4680265859321679,3069.9796,"+39 7312 7306600"
4820516915329259,2008.1615,"+39 377 1640781"
4463338074748415,5584.1654,"+39 46 4480353"
4822798702735074,2008.1614,"+39 027 78256895"
4075463499646448,2008.9423,"+39 770 47 88 8415"
4750944029760116,3069.1762,"+39 7981 7906216"
4174262507666251,5696.1609,"+39 6164 3605116"
4844624752961648,3268.1607,"+39 1021 0886207"
4769186359997574,3465.1600,"+39 42 85397488"
4186680518303307,6070.1788,"+39 703 9599130"
4298649130693069,3069.9524,"+39 332 81 18 9518"
4149127879842768,5584.1646,"+39 282 1772209"
4393011297729992,7601.1610,"+39 297 8145266"
4890180408900350,1030.1788,"+39 9558 09087045"
4568968923019487,1030.1631,"+39 177 72619339"
4594590936879935,5040.1629,"+39 6790 52811480"
4513250851158033,3223.1602,"+39 76 47558030"
4576036830879540,7601.1622,"+39 9974 7427250"
4610001100568387,5696.1610,"+39 327 84345552"
4177822653657904,3226.1614,"+39 2552 30738488"
4083637752328188,3069.9579,"+39 738 32 21 6054"
4238647124552583,3069.9567,"+39 646 71 03 4426"
4623245291443158,2002.1621,"+39 54 2245160"
4627505575282176,5387.1601,"+39 7586 13659777"
4121632758000752,5040.1607,"+39 617 4641364"
4585767514494433,5696.1606,"+39 94 6408312"
4555836966794347,2002.1655,"+39 185 08908352"
4943794558656575,2002.1636,"+39 81 18398905"
4894293677620066,5584.1722,"+39 948 77 90 6562"
4270078516460236,2008.1683,"+39 3371 4247245"
4764821466995195,3002.1615,"+39 4725 38687504"
4643883544263266,3104.1604,"+39 49 4156106"
4828073403738338,2008.1752,"+39 279 93618580"
4546198941347663,2008.1748,"+39 056 65 77 7514"
4353484540352227,7600.38001,"+39 7414 0979922"
4026797823097012,5696.1623,"+39 679 6841383"
4472522316739006,5048.1681,"+39 13 82925350"
4279719864135984,2008.1639,"+39 96 22682240"
4634900633557571,3127.1628,"+39 38 1885998"
4938772786511363,5040.1616,"+39 9717 8134357"
4750237942482169,7601.1655,"+39 4177 2276336"
4129687328871498,3069.9406,"+39 854 2570078"
4256587572362266,5040.1615,"+39 71 7869590"
4332114585940497,3069.9483,"+39 2811 47231915"
4404053361215059,5048.1683,"+39 077 85001830"
4052009187380183,7601.1669,"+39 003 1271657"
4379790100303594,2008.1683,"+39 3054 29530466"
4892318602789876,1030.1646,"+39 1383 3437580"
4089770354745394,1025.1667,"+39 301 18 32 3974"
4395871087644612,7601.1670,"+39 409 77087600"
4119204248774976,1030.1606,"+39 4450 3039283"
4822669530674274,1030.1787,"+39 8256 0327877"
4829544015271610,1020.1680,"+39 8533 64610911"
4000132071093382,2008.1733,"+39 741 13374520"
4265185284584670,6230.1608,"+39 416 20 59 2222"
4588746504733254,3002.1795,"+39 0140 78701687"
4157379513781873,7601.1611,"+39 37 61427307"
4028013958823000,5164.1610,"+39 3870 2284708"
4729370253709041,5048.32460,"+39 4008 6094122"
4244793458746060,5034.1626,"+39 69 94826823"
4614023997774205,2008.1602,"+39 4195 61312585"
4636317458104504,2002.1661,"+39 034 1541312"
4907784621481618,1030.1630,"+39 468 41908345"
4600294629144846,3127.1629,"+39 545 34072293"
4306447070241878,2002.1636,"+39 956 6077189"
4376971894143007,5584.1718,"+39 353 8503294"
4041815352088896,7601.1672,"+39 158 2623093"
4805573490041451,1005.1645,"+39 48 2521311"
4306818246078958,5584.1606,"+39 551 77 52 0330"
4155634447454068,1030.1609,"+39 2294 86675571"
4265503730618084,5040.1702,"+39 6569 9053595"
4270120096838496,8735.1600,"+39 0002 0576494"
4118268185661075,2008.1635,"+39 94 7987192"
4036042935351561,1030.1659,"+39 778 66911543"
4995552171185365,5048.1683,"+39 0579 12877561"
4428301921555403,3069.9569,"+39 118 2310858"
4219272007934346,5034.1619,"+39 7045 1565936"
4349830636716542,2008.1760,"+39 4675 7980024"
4738478011762084,7601.1672,"+39 6148 9987951"
4397709957214165,1030.1662,"+39 117 6708146"
4239489507490985,5728.1659,"+39 3383 58553053"
4364166137093861,2008.1604,"+39 301 0945164"
4670253927045050,1025.1615,"+39 65 3828588"
4769393800261572,7601.1638,"+39 712 2310192"
4528146617082918,3069.1680,"+39 074 76737905"
4882345732699503,2008.1645,"+39 470 3979559"
4344800878563170,5034.1601,"+39 112 43960380"
4344299899454982,6230.1796,"+39 63 83387038"
4050857425989203,3104.1619,"+39 9703 99228583"
4596866740453085,5034.1608,"+39 39 21200285"
4988254083853292,3069.9445,"+39 6064 2937218"
4259203085409746,7601.1689,"+39 78 0800940"
4429836648082701,1030.1661,"+39 52 1369998"
4410830063604074,3069.9562,"+39 883 98073090"
4400315188583058,7601.1675,"+39 2392 1270692"
4579592020896600,6230.1609,"+39 0818 2923032"
4620146073102009,5696.1634,"+39 8778 09320959"
4952704778031895,5584.1663,"+39 79 8754522"
4919959848192877,7601.1629,"+39 452 16 09 0744"
4967155882747574,7601.1664,"+39 201 8531800"
4665870407365448,3069.9479,"+39 6516 9384116"
4044083221772516,7601.1714,"+39 9760 94569337"
4827471988429706,5696.1621,"+39 045 32461253"
4234353147705530,5584.1642,"+39 68 12940198"
4158905434094985,7601.1624,"+39 024 21030568"
4721281872682733,3069.1628,"+39 9546 90773587"
4877341363547886,1030.1661,"+39 22 53213044"
4651909190367645,3002.1636,"+39 9244 77157274"
4618259782202012,1030.1653,"+39 71 8817444"
4552439038189787,7601.1697,"+39 97 6690249"
4354418752097046,7601.1609,"+39 91 9408968"
4443620341003228,6230.9503,"+39 0456 0047149"
4762331224277128,3069.9560,"+39 9759 65057046"
4826112226798988,5696.1618,"+39 518 1353446"
4198464081218317,7601.1661,"+39 105 01544393"
4624402458337983,3069.1765,"+39 55 5987533"
4798015383915077,1025.1662,"+39 7025 6428122"
4807919223183813,3069.1631,"+39 76 62436813"
4927097293062699,3069.1632,"+39 6064 2937218"
4948281533497759,1025.1669,"+39 47 70891774"
4309021815441122,5040.1608,"+39 766 6958061"
4331543824520309,2002.1665,"+39 071 10479511"
4689942049159810,1025.1667,"+39 1525 06331584"
4980991002577191,7601.1685,"+39 4352 7169112"
4384788540933668,2008.1702,"+39 53 3932525"
4640943213489445,5164.1625,"+39 05 0537835"
4980133978524150,3069.9537,"+39 555 96 13 0069"
4371176002064096,7601.1617,"+39 002 83006220"
4827100865790431,5040.1796,"+39 423 9609074"
4858268115739060,2008.1636,"+39 1402 82559892"
4067183570268751,5040.1603,"+39 6535 5990711"
4712694971983870,6230.9486,"+39 0011 02293765"
4100231080312616,7601.1623,"+39 6508 95917756"
4368121990545479,5156.1600,"+39 144 81 47 1232"
4670146696898354,6230.1632,"+39 25 8979243"
4099253735714544,3069.9486,"+39 80 29926337"
4289618410022423,2008.1774,"+39 9923 75700667"
4231959286959267,3223.1610,"+39 0447 29862671"
4425966021614483,3069.9558,"+39 3265 64637406"
4289181919789083,5040.1611,"+39 2315 3489080"
4428354759486852,7601.52068,"+39 5074 99050449"
4762906394807075,3002.1623,"+39 9271 4392763"
4616708461257426,3069.9489,"+39 1367 8350825"
4693829484621814,5034.1605,"+39 43 7740892"
4849422829969537,3069.9557,"+39 053 03123675"
4759943748390289,5048.1679,"+39 617 75852769"
4189667469039573,5040.1788,"+39 20 9722964"
4629884960043768,7601.1646,"+39 768 30195240"
4283204611712991,2002.1640,"+39 2719 3525242"
4279215753377522,2002.1637,"+39 9802 5391913"
4345559997196184,1030.1797,"+39 62 9160787"
4395699170532422,6070.1714,"+39 9758 99951944"
4958752434352480,5728.1617,"+39 555 97 51 2289"
4984622613575136,3002.1637,"+39 911 4760175"
4589054229855489,7601.1665,"+39 629 63 62 4352"
4682693822119839,3069.1609,"+39 41 17733875"
4221122411273011,3069.9501,"+39 421 72 89 9106"
4538942943399549,2002.1648,"+39 992 67 42 0254"
4448941068175691,1030.1797,"+39 657 3929637"
4769563614554517,7601.1729,"+39 237 11299784"
4994967674063771,3069.9521,"+39 436 9475478"
4917365813269033,5584.1773,"+39 129 11558000"
4697879225614608,3032.1602,"+39 42 3689351"
4287889546423932,5026.1650,"+39 4080 7335113"
4658714666939783,7601.1647,"+39 59 6907877"
4281404009168432,6230.9490,"+39 7273 44232145"
4016323935477323,2008.1619,"+39 619 03213495"
4451937862879540,5034.1615,"+39 1056 48525838"
4416444387995111,3069.9486,"+39 89 5678733"
4497129962604699,2008.1628,"+39 13 83676110"
